tem,rain,rain%,cloud,pressure,wind,gust,forecast,dateTime,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
26,0.1,0,83,1017,7,10,14,2020031406,0,0,1,0,0,0,0,0,0,0,0,0
26,0,0,100,1019,12,17,18,2020031409,0,0,1,0,0,0,0,0,0,0,0,0
25,0,0,95,1018,12,15,13,2020031412,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,91,1016,8,9,13,2020031415,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,97,1016,8,11,13,2020031418,0,0,1,0,0,0,0,0,0,0,0,0
26,0.2,0,100,1018,9,13,13,2020031421,0,0,1,0,0,0,0,0,0,0,0,0
21,0.1,0,100,1019,3,4,13,2020031500,0,0,1,0,0,0,0,0,0,0,0,0
21,0.2,0,100,1017,5,7,18,2020031503,0,0,1,0,0,0,0,0,0,0,0,0
20,0.2,0,100,1018,7,9,5,2020031506,0,0,1,0,0,0,0,0,0,0,0,0
21,0.1,0,100,1020,4,6,5,2020031509,0,0,1,0,0,0,0,0,0,0,0,0
25,0,0,100,1018,8,9,13,2020031512,0,0,1,0,0,0,0,0,0,0,0,0
26,0,0,95,1015,12,14,13,2020031515,0,0,1,0,0,0,0,0,0,0,0,0
25,0,0,89,1016,14,19,13,2020031518,0,0,1,0,0,0,0,0,0,0,0,0
22,0,0,90,1017,15,21,1,2020031521,0,0,1,0,0,0,0,0,0,0,0,0
21,0,0,90,1016,11,16,1,2020031600,0,0,1,0,0,0,0,0,0,0,0,0
21,0,0,89,1015,8,10,13,2020031603,0,0,1,0,0,0,0,0,0,0,0,0
21,0,0,95,1016,5,8,1,2020031606,0,0,1,0,0,0,0,0,0,0,0,0
25,0,0,100,1017,5,7,13,2020031609,0,0,1,0,0,0,0,0,0,0,0,0
26,0,0,100,1017,9,10,13,2020031612,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,94,1015,14,17,13,2020031615,0,0,1,0,0,0,0,0,0,0,0,0
26,0,0,97,1015,17,23,13,2020031618,0,0,1,0,0,0,0,0,0,0,0,0
25,0.2,0,100,1017,16,24,13,2020031621,0,0,1,0,0,0,0,0,0,0,0,0
25,0,0,88,1016,14,22,18,2020031700,0,0,1,0,0,0,0,0,0,0,0,0
26,0.1,0,93,1015,13,21,13,2020031703,0,0,1,0,0,0,0,0,0,0,0,0
26,0,0,92,1016,15,24,18,2020031706,0,0,1,0,0,0,0,0,0,0,0,0
27,0.1,0,98,1018,18,25,13,2020031709,0,0,1,0,0,0,0,0,0,0,0,0
28,0,0,89,1016,21,27,18,2020031712,0,0,1,0,0,0,0,0,0,0,0,0
29,0,0,84,1014,23,28,1,2020031715,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,84,1014,20,28,1,2020031718,0,0,1,0,0,0,0,0,0,0,0,0
26,0.7,0,86,1016,13,20,1,2020031721,0,0,1,0,0,0,0,0,0,0,0,0
25,0.9,0,83,1015,15,22,7,2020031800,0,0,1,0,0,0,0,0,0,0,0,0
25,0.5,0,94,1014,15,22,7,2020031803,0,0,1,0,0,0,0,0,0,0,0,0
25,0.2,0,100,1014,15,22,7,2020031806,0,0,1,0,0,0,0,0,0,0,0,0
25,0.1,0,89,1016,17,23,7,2020031809,0,0,1,0,0,0,0,0,0,0,0,0
29,0,0,94,1014,19,23,18,2020031812,0,0,1,0,0,0,0,0,0,0,0,0
30,0.1,0,87,1011,20,24,13,2020031815,0,0,1,0,0,0,0,0,0,0,0,0
27,0.2,0,77,1012,20,28,7,2020031818,0,0,1,0,0,0,0,0,0,0,0,0
25,0.1,0,71,1014,17,25,7,2020031821,0,0,1,0,0,0,0,0,0,0,0,0
22,0.3,0,98,1013,12,17,13,2020031900,0,0,1,0,0,0,0,0,0,0,0,0
21,0.1,0,96,1013,12,17,7,2020031903,0,0,1,0,0,0,0,0,0,0,0,0
21,0.3,0,98,1014,10,14,13,2020031906,0,0,1,0,0,0,0,0,0,0,0,0
22,0.4,0,100,1016,9,12,5,2020031909,0,0,1,0,0,0,0,0,0,0,0,0
25,0.5,0,100,1015,9,12,5,2020031912,0,0,1,0,0,0,0,0,0,0,0,0
25,0.4,0,100,1013,10,13,5,2020031915,0,0,1,0,0,0,0,0,0,0,0,0
22,0.8,0,100,1013,12,16,5,2020031918,0,0,1,0,0,0,0,0,0,0,0,0
21,0.9,0,100,1015,9,13,6,2020031921,0,0,1,0,0,0,0,0,0,0,0,0
19,0,0,100,1015,1,2,18,2020032000,0,0,1,0,0,0,0,0,0,0,0,0
21,0.1,0,100,1014,2,2,13,2020032003,0,0,1,0,0,0,0,0,0,0,0,0
21,0.2,0,100,1014,3,5,18,2020032006,0,0,1,0,0,0,0,0,0,0,0,0
21,0.2,0,100,1016,4,5,5,2020032009,0,0,1,0,0,0,0,0,0,0,0,0
26,0.2,0,100,1014,9,11,5,2020032012,0,0,1,0,0,0,0,0,0,0,0,0
28,0.1,0,98,1011,15,18,5,2020032015,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,78,1011,15,21,13,2020032018,0,0,1,0,0,0,0,0,0,0,0,0
26,0.2,0,74,1013,14,22,19,2020032021,0,0,1,0,0,0,0,0,0,0,0,0
25,0,0,39,1013,19,28,14,2020032100,0,0,1,0,0,0,0,0,0,0,0,0
25,0,0,79,1012,13,20,14,2020032103,0,0,1,0,0,0,0,0,0,0,0,0
25,0,0,85,1012,7,10,8,2020032106,0,0,1,0,0,0,0,0,0,0,0,0
27,0.1,0,79,1014,10,13,1,2020032109,0,0,1,0,0,0,0,0,0,0,0,0
31,0,0,86,1012,14,17,18,2020032112,0,0,1,0,0,0,0,0,0,0,0,0
32,0.1,0,71,1010,17,21,19,2020032115,0,0,1,0,0,0,0,0,0,0,0,0
29,0.3,0,73,1011,15,21,18,2020032118,0,0,1,0,0,0,0,0,0,0,0,0
27,0.4,0,93,1013,12,18,18,2020032121,0,0,1,0,0,0,0,0,0,0,0,0
26,0.1,0,93,1012,13,18,13,2020032200,0,0,1,0,0,0,0,0,0,0,0,0
26,0,0,73,1011,13,18,18,2020032203,0,0,1,0,0,0,0,0,0,0,0,0
25,0,0,82,1012,12,17,14,2020032206,0,0,1,0,0,0,0,0,0,0,0,0
28,0.1,0,94,1013,11,14,13,2020032209,0,0,1,0,0,0,0,0,0,0,0,0
31,0.2,0,77,1012,12,14,7,2020032212,0,0,1,0,0,0,0,0,0,0,0,0
33,0.1,0,70,1010,16,19,7,2020032215,0,0,1,0,0,0,0,0,0,0,0,0
29,1.3,0,65,1010,18,25,19,2020032218,0,0,1,0,0,0,0,0,0,0,0,0
27,0.7,0,68,1012,14,21,7,2020032221,0,0,1,0,0,0,0,0,0,0,0,0
26,0.1,0,59,1012,12,18,18,2020032300,0,0,1,0,0,0,0,0,0,0,0,0
25,0,0,71,1012,11,16,18,2020032303,0,0,1,0,0,0,0,0,0,0,0,0
25,0,0,76,1012,11,15,8,2020032306,0,0,1,0,0,0,0,0,0,0,0,0
27,0.1,0,91,1014,12,15,19,2020032309,0,0,1,0,0,0,0,0,0,0,0,0
32,0,0,54,1012,13,15,18,2020032312,0,0,1,0,0,0,0,0,0,0,0,0
33,0,0,21,1010,17,20,19,2020032315,0,0,1,0,0,0,0,0,0,0,0,0
30,0.3,0,63,1010,22,30,14,2020032318,0,0,1,0,0,0,0,0,0,0,0,0
27,0.1,0,42,1012,15,22,18,2020032321,0,0,1,0,0,0,0,0,0,0,0,0
26,0,0,41,1012,12,17,14,2020032400,0,0,1,0,0,0,0,0,0,0,0,0
26,0,0,46,1011,11,17,14,2020032403,0,0,1,0,0,0,0,0,0,0,0,0
26,0,0,50,1012,12,18,14,2020032406,0,0,1,0,0,0,0,0,0,0,0,0
29,0.1,0,73,1014,15,19,14,2020032409,0,0,1,0,0,0,0,0,0,0,0,0
31,0,0,89,1012,16,19,18,2020032412,0,0,1,0,0,0,0,0,0,0,0,0
31,0.1,0,95,1010,18,22,13,2020032415,0,0,1,0,0,0,0,0,0,0,0,0
29,0,0,37,1009,21,30,18,2020032418,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,41,1011,20,30,14,2020032421,0,0,1,0,0,0,0,0,0,0,0,0
27,0.1,0,73,1011,16,24,14,2020032500,0,0,1,0,0,0,0,0,0,0,0,0
26,0.2,0,68,1010,15,24,18,2020032503,0,0,1,0,0,0,0,0,0,0,0,0
27,0.1,0,81,1011,13,19,7,2020032506,0,0,1,0,0,0,0,0,0,0,0,0
29,0.3,0,80,1012,15,20,13,2020032509,0,0,1,0,0,0,0,0,0,0,0,0
32,0.1,0,89,1011,18,22,7,2020032512,0,0,1,0,0,0,0,0,0,0,0,0
32,0.1,0,88,1009,22,27,13,2020032515,0,0,1,0,0,0,0,0,0,0,0,0
29,0.1,0,84,1009,22,30,19,2020032518,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,66,1010,23,35,18,2020032521,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,75,1010,23,34,14,2020032600,0,0,1,0,0,0,0,0,0,0,0,0
26,0.1,0,82,1009,18,27,1,2020032603,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,83,1010,17,25,18,2020032606,0,0,1,0,0,0,0,0,0,0,0,0
29,0.1,0,85,1011,20,27,1,2020032609,0,0,1,0,0,0,0,0,0,0,0,0
31,0,0,82,1010,21,26,18,2020032612,0,0,1,0,0,0,0,0,0,0,0,0
34,0,0,58,1008,22,25,1,2020032615,0,0,1,0,0,0,0,0,0,0,0,0
30,0,0,35,1008,19,26,19,2020032618,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,77,1010,19,28,14,2020032621,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,75,1010,18,27,14,2020032700,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,90,1009,16,23,13,2020032703,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,85,1010,13,19,13,2020032706,0,0,1,0,0,0,0,0,0,0,0,0
29,0.1,0,86,1012,13,18,1,2020032709,0,0,1,0,0,0,0,0,0,0,0,0
31,0,0,87,1010,13,15,18,2020032712,0,0,1,0,0,0,0,0,0,0,0,0
34,0,0,79,1008,13,15,1,2020032715,0,0,1,0,0,0,0,0,0,0,0,0
31,0.3,0,77,1008,14,19,1,2020032718,0,0,1,0,0,0,0,0,0,0,0,0
28,0.3,0,77,1010,12,18,18,2020032721,0,0,1,0,0,0,0,0,0,0,0,0
28,0.2,0,68,1010,13,19,7,2020032800,0,0,1,0,0,0,0,0,0,0,0,0
28,0.1,0,86,1010,11,16,7,2020032803,0,0,1,0,0,0,0,0,0,0,0,0
28,0.2,0,77,1011,10,14,18,2020032806,0,0,1,0,0,0,0,0,0,0,0,0
29,0.3,0,83,1013,13,17,7,2020032809,0,0,1,0,0,0,0,0,0,0,0,0
31,0.4,0,91,1012,16,19,7,2020032812,0,0,1,0,0,0,0,0,0,0,0,0
31,0.3,0,88,1009,18,24,7,2020032815,0,0,1,0,0,0,0,0,0,0,0,0
29,0.2,0,69,1009,18,27,7,2020032818,0,0,1,0,0,0,0,0,0,0,0,0
27,0.1,0,46,1011,18,26,7,2020032821,0,0,1,0,0,0,0,0,0,0,0,0
25,0,0,82,1011,15,23,13,2020032900,0,0,1,0,0,0,0,0,0,0,0,0
25,0,0,87,1010,14,21,1,2020032903,0,0,1,0,0,0,0,0,0,0,0,0
25,0.1,0,94,1010,13,18,13,2020032906,0,0,1,0,0,0,0,0,0,0,0,0
26,0.1,0,93,1011,15,21,18,2020032909,0,0,1,0,0,0,0,0,0,0,0,0
31,0,0,79,1009,23,28,18,2020032912,0,0,1,0,0,0,0,0,0,0,0,0
32,0,0,71,1006,25,30,1,2020032915,0,0,1,0,0,0,0,0,0,0,0,0
29,0,0,53,1007,20,28,1,2020032918,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,64,1009,16,25,14,2020032921,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,93,1009,15,22,13,2020033000,0,0,1,0,0,0,0,0,0,0,0,0
27,0.1,0,85,1008,13,19,13,2020033003,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,90,1009,12,17,18,2020033006,0,0,1,0,0,0,0,0,0,0,0,0
28,0.1,0,91,1010,15,21,13,2020033009,0,0,1,0,0,0,0,0,0,0,0,0
31,0.1,0,82,1009,17,21,7,2020033012,0,0,1,0,0,0,0,0,0,0,0,0
32,0.1,0,78,1006,19,24,1,2020033015,0,0,1,0,0,0,0,0,0,0,0,0
30,0,0,82,1007,18,26,18,2020033018,0,0,1,0,0,0,0,0,0,0,0,0
28,0,0,85,1009,16,24,1,2020033021,0,0,1,0,0,0,0,0,0,0,0,0
26,0,0,86,1010,11,15,1,2020033100,0,0,1,0,0,0,0,0,0,0,0,0
26,0.1,0,91,1009,9,12,13,2020033103,0,0,1,0,0,0,0,0,0,0,0,0
26,0.2,0,92,1010,8,12,18,2020033106,0,0,1,0,0,0,0,0,0,0,0,0
28,0.5,0,95,1012,10,15,5,2020033109,0,0,1,0,0,0,0,0,0,0,0,0
31,0.7,0,81,1011,16,20,5,2020033112,0,0,1,0,0,0,0,0,0,0,0,0
32,0.3,0,78,1009,19,23,16,2020033115,0,0,1,0,0,0,0,0,0,0,0,0
29,0.1,0,76,1009,16,22,18,2020033118,0,0,1,0,0,0,0,0,0,0,0,0
27,0.3,0,84,1012,13,19,18,2020033121,0,0,1,0,0,0,0,0,0,0,0,0
19,0.2,0,96,1013,6,8,18,2020040100,0,0,0,1,0,0,0,0,0,0,0,0
20,0.3,0,94,1012,6,8,5,2020040103,0,0,0,1,0,0,0,0,0,0,0,0
20,0.2,0,95,1013,5,8,5,2020040106,0,0,0,1,0,0,0,0,0,0,0,0
21,0.1,0,97,1015,5,7,5,2020040109,0,0,0,1,0,0,0,0,0,0,0,0
27,0,0,73,1013,6,8,13,2020040112,0,0,0,1,0,0,0,0,0,0,0,0
29,0.1,0,72,1011,12,15,14,2020040115,0,0,0,1,0,0,0,0,0,0,0,0
28,0.1,0,84,1011,19,28,18,2020040118,0,0,0,1,0,0,0,0,0,0,0,0
26,0,0,84,1013,17,26,18,2020040121,0,0,0,1,0,0,0,0,0,0,0,0
22,1.2,0,97,1014,10,15,13,2020040200,0,0,0,1,0,0,0,0,0,0,0,0
22,0.9,0,99,1013,7,10,7,2020040203,0,0,0,1,0,0,0,0,0,0,0,0
25,0.7,0,97,1013,6,8,5,2020040206,0,0,0,1,0,0,0,0,0,0,0,0
27,0.5,0,69,1015,10,12,6,2020040209,0,0,0,1,0,0,0,0,0,0,0,0
31,0.1,0,66,1014,19,23,7,2020040212,0,0,0,1,0,0,0,0,0,0,0,0
33,0.1,0,67,1012,25,29,1,2020040215,0,0,0,1,0,0,0,0,0,0,0,0
30,0,0,70,1012,22,30,18,2020040218,0,0,0,1,0,0,0,0,0,0,0,0
27,0,0,83,1014,20,30,1,2020040221,0,0,0,1,0,0,0,0,0,0,0,0
26,0.3,0,97,1014,15,22,18,2020040300,0,0,0,1,0,0,0,0,0,0,0,0
26,0.3,0,92,1013,13,19,7,2020040303,0,0,0,1,0,0,0,0,0,0,0,0
27,0.4,0,93,1014,14,22,7,2020040306,0,0,0,1,0,0,0,0,0,0,0,0
29,0.4,0,83,1015,18,25,7,2020040309,0,0,0,1,0,0,0,0,0,0,0,0
30,0.2,0,69,1014,22,26,7,2020040312,0,0,0,1,0,0,0,0,0,0,0,0
31,0,0,83,1012,23,27,18,2020040315,0,0,0,1,0,0,0,0,0,0,0,0
29,0.1,0,89,1012,20,28,13,2020040318,0,0,0,1,0,0,0,0,0,0,0,0
27,0,0,34,1014,15,23,18,2020040321,0,0,0,1,0,0,0,0,0,0,0,0
26,0.1,0,70,1014,12,19,14,2020040400,0,0,0,1,0,0,0,0,0,0,0,0
25,0.2,0,94,1014,12,17,18,2020040403,0,0,0,1,0,0,0,0,0,0,0,0
26,0.3,0,89,1015,12,17,7,2020040406,0,0,0,1,0,0,0,0,0,0,0,0
27,0.2,0,95,1016,10,14,7,2020040409,0,0,0,1,0,0,0,0,0,0,0,0
28,0,0,80,1015,14,18,18,2020040412,0,0,0,1,0,0,0,0,0,0,0,0
30,0,0,85,1013,17,22,1,2020040415,0,0,0,1,0,0,0,0,0,0,0,0
28,0,0,79,1014,16,24,13,2020040418,0,0,0,1,0,0,0,0,0,0,0,0
26,0.3,0,90,1016,14,22,1,2020040421,0,0,0,1,0,0,0,0,0,0,0,0
22,1.4,0,100,1016,7,10,6,2020040500,0,0,0,1,0,0,0,0,0,0,0,0
22,1.4,0,100,1015,8,11,6,2020040503,0,0,0,1,0,0,0,0,0,0,0,0
22,1.1,0,100,1016,9,12,6,2020040506,0,0,0,1,0,0,0,0,0,0,0,0
25,0.9,0,100,1017,8,10,6,2020040509,0,0,0,1,0,0,0,0,0,0,0,0
27,0.3,0,100,1016,10,13,6,2020040512,0,0,0,1,0,0,0,0,0,0,0,0
26,0.3,0,100,1014,14,20,13,2020040515,0,0,0,1,0,0,0,0,0,0,0,0
25,0.1,0,100,1014,14,21,7,2020040518,0,0,0,1,0,0,0,0,0,0,0,0
22,2.5,0,100,1016,10,14,13,2020040521,0,0,0,1,0,0,0,0,0,0,0,0
19,0.2,0,100,1018,6,8,5,2020040600,0,0,0,1,0,0,0,0,0,0,0,0
18,0.2,0,100,1016,8,10,13,2020040603,0,0,0,1,0,0,0,0,0,0,0,0
18,0.1,0,100,1016,6,8,5,2020040606,0,0,0,1,0,0,0,0,0,0,0,0
19,2.7,0,100,1017,4,5,13,2020040609,0,0,0,1,0,0,0,0,0,0,0,0
21,1.4,0,100,1015,5,6,11,2020040612,0,0,0,1,0,0,0,0,0,0,0,0
25,0,0,92,1012,9,12,13,2020040615,0,0,0,1,0,0,0,0,0,0,0,0
22,0,0,96,1012,7,9,13,2020040618,0,0,0,1,0,0,0,0,0,0,0,0
21,0.2,0,94,1014,8,11,13,2020040621,0,0,0,1,0,0,0,0,0,0,0,0
21,0.9,0,98,1013,9,13,6,2020040700,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,99,1012,9,12,6,2020040703,0,0,0,1,0,0,0,0,0,0,0,0
21,1.1,0,100,1013,8,11,6,2020040706,0,0,0,1,0,0,0,0,0,0,0,0
22,2.5,0,98,1014,7,11,6,2020040709,0,0,0,1,0,0,0,0,0,0,0,0
25,1.1,0,99,1012,8,12,9,2020040712,0,0,0,1,0,0,0,0,0,0,0,0
26,0.1,0,100,1010,10,14,13,2020040715,0,0,0,1,0,0,0,0,0,0,0,0
26,0.1,0,97,1010,13,18,7,2020040718,0,0,0,1,0,0,0,0,0,0,0,0
25,0.1,0,98,1012,14,20,13,2020040721,0,0,0,1,0,0,0,0,0,0,0,0
20,0,0,89,1015,11,16,1,2020040800,0,0,0,1,0,0,0,0,0,0,0,0
20,0,0,99,1014,6,9,13,2020040803,0,0,0,1,0,0,0,0,0,0,0,0
21,0.3,0,100,1015,3,4,13,2020040806,0,0,0,1,0,0,0,0,0,0,0,0
21,1.1,0,100,1016,3,4,7,2020040809,0,0,0,1,0,0,0,0,0,0,0,0
26,0.5,0,93,1015,6,8,7,2020040812,0,0,0,1,0,0,0,0,0,0,0,0
28,0.1,0,87,1012,10,12,13,2020040815,0,0,0,1,0,0,0,0,0,0,0,0
27,0,0,61,1013,15,21,18,2020040818,0,0,0,1,0,0,0,0,0,0,0,0
25,0,0,56,1014,14,21,14,2020040821,0,0,0,1,0,0,0,0,0,0,0,0
22,0,0,100,1017,10,14,13,2020040900,0,0,0,1,0,0,0,0,0,0,0,0
21,0.5,0,100,1016,6,8,13,2020040903,0,0,0,1,0,0,0,0,0,0,0,0
21,0.6,0,100,1017,5,7,5,2020040906,0,0,0,1,0,0,0,0,0,0,0,0
25,0.2,0,100,1018,3,4,5,2020040909,0,0,0,1,0,0,0,0,0,0,0,0
29,0,0,85,1016,9,10,13,2020040912,0,0,0,1,0,0,0,0,0,0,0,0
30,0,0,59,1013,15,17,1,2020040915,0,0,0,1,0,0,0,0,0,0,0,0
27,0,0,39,1014,19,26,14,2020040918,0,0,0,1,0,0,0,0,0,0,0,0
25,0,0,53,1016,17,24,14,2020040921,0,0,0,1,0,0,0,0,0,0,0,0
21,0,0,77,1016,11,16,14,2020041000,0,0,0,1,0,0,0,0,0,0,0,0
22,0,0,94,1015,8,11,8,2020041003,0,0,0,1,0,0,0,0,0,0,0,0
25,0.1,0,85,1015,7,10,13,2020041006,0,0,0,1,0,0,0,0,0,0,0,0
27,0,0,92,1017,8,10,18,2020041009,0,0,0,1,0,0,0,0,0,0,0,0
30,0,0,91,1015,13,15,13,2020041012,0,0,0,1,0,0,0,0,0,0,0,0
32,0.1,0,78,1012,20,24,13,2020041015,0,0,0,1,0,0,0,0,0,0,0,0
29,0,0,54,1013,20,29,18,2020041018,0,0,0,1,0,0,0,0,0,0,0,0
27,0.1,0,71,1015,17,26,14,2020041021,0,0,0,1,0,0,0,0,0,0,0,0
27,0,0,77,1014,15,22,13,2020041100,0,0,0,1,0,0,0,0,0,0,0,0
27,0.1,0,81,1013,10,15,1,2020041103,0,0,0,1,0,0,0,0,0,0,0,0
27,0.1,0,85,1014,10,15,7,2020041106,0,0,0,1,0,0,0,0,0,0,0,0
29,0.1,0,76,1015,12,15,1,2020041109,0,0,0,1,0,0,0,0,0,0,0,0
32,0.1,0,70,1013,14,18,18,2020041112,0,0,0,1,0,0,0,0,0,0,0,0
33,0,0,65,1010,15,19,1,2020041115,0,0,0,1,0,0,0,0,0,0,0,0
31,0,0,60,1011,17,24,1,2020041118,0,0,0,1,0,0,0,0,0,0,0,0
28,0.5,0,67,1014,15,22,14,2020041121,0,0,0,1,0,0,0,0,0,0,0,0
25,4.2,0,82,1016,22,39,7,2020041200,0,0,0,1,0,0,0,0,0,0,0,0
21,1.8,0,85,1016,22,37,9,2020041203,0,0,0,1,0,0,0,0,0,0,0,0
20,0,0,60,1018,17,27,18,2020041206,0,0,0,1,0,0,0,0,0,0,0,0
21,0,0,49,1020,21,27,14,2020041209,0,0,0,1,0,0,0,0,0,0,0,0
25,0,0,46,1020,19,23,14,2020041212,0,0,0,1,0,0,0,0,0,0,0,0
25,0,0,45,1018,17,22,14,2020041215,0,0,0,1,0,0,0,0,0,0,0,0
25,0,0,60,1019,15,23,14,2020041218,0,0,0,1,0,0,0,0,0,0,0,0
21,0,0,64,1021,15,24,1,2020041221,0,0,0,1,0,0,0,0,0,0,0,0
19,0,0,30,1022,10,17,14,2020041300,0,0,0,1,0,0,0,0,0,0,0,0
18,0,0,41,1020,13,20,14,2020041303,0,0,0,1,0,0,0,0,0,0,0,0
18,0.1,0,74,1021,11,17,14,2020041306,0,0,0,1,0,0,0,0,0,0,0,0
18,0.6,0,76,1022,10,14,18,2020041309,0,0,0,1,0,0,0,0,0,0,0,0
22,0.9,0,80,1021,7,9,16,2020041312,0,0,0,1,0,0,0,0,0,0,0,0
25,0.3,0,47,1018,9,10,16,2020041315,0,0,0,1,0,0,0,0,0,0,0,0
20,0,0,18,1018,10,15,14,2020041318,0,0,0,1,0,0,0,0,0,0,0,0
19,0,0,17,1020,8,13,14,2020041321,0,0,0,1,0,0,0,0,0,0,0,0
16,0,0,17,1020,6,9,14,2020041400,0,0,0,1,0,0,0,0,0,0,0,0
16,0,0,15,1019,4,5,14,2020041403,0,0,0,1,0,0,0,0,0,0,0,0
17,0.1,0,55,1019,1,2,14,2020041406,0,0,0,1,0,0,0,0,0,0,0,0
21,0,0,39,1020,3,4,18,2020041409,0,0,0,1,0,0,0,0,0,0,0,0
26,0,0,53,1017,5,5,14,2020041412,0,0,0,1,0,0,0,0,0,0,0,0
27,0,0,64,1015,9,11,1,2020041415,0,0,0,1,0,0,0,0,0,0,0,0
26,0,0,44,1015,14,21,14,2020041418,0,0,0,1,0,0,0,0,0,0,0,0
20,0,0,44,1017,12,19,14,2020041421,0,0,0,1,0,0,0,0,0,0,0,0
20,0,0,11,1017,10,14,14,2020041500,0,0,0,1,0,0,0,0,0,0,0,0
19,0,0,21,1015,6,9,14,2020041503,0,0,0,1,0,0,0,0,0,0,0,0
19,0,0,20,1016,5,6,14,2020041506,0,0,0,1,0,0,0,0,0,0,0,0
24,0,0,32,1016,7,8,14,2020041509,0,0,0,1,0,0,0,0,0,0,0,0
28,0,0,34,1014,11,13,14,2020041512,0,0,0,1,0,0,0,0,0,0,0,0
29,0,0,30,1011,17,20,14,2020041515,0,0,0,1,0,0,0,0,0,0,0,0
27,0,0,22,1011,18,26,14,2020041518,0,0,0,1,0,0,0,0,0,0,0,0
22,0,0,71,1013,15,23,14,2020041521,0,0,0,1,0,0,0,0,0,0,0,0
22,0,0,93,1013,10,14,13,2020041600,0,0,0,1,0,0,0,0,0,0,0,0
22,0.1,0,89,1012,6,9,13,2020041603,0,0,0,1,0,0,0,0,0,0,0,0
25,0,0,93,1012,5,6,18,2020041606,0,0,0,1,0,0,0,0,0,0,0,0
25,0.1,0,99,1013,6,8,13,2020041609,0,0,0,1,0,0,0,0,0,0,0,0
28,0.1,0,87,1012,12,15,5,2020041612,0,0,0,1,0,0,0,0,0,0,0,0
30,0.2,0,61,1010,18,23,18,2020041615,0,0,0,1,0,0,0,0,0,0,0,0
27,0.1,0,54,1010,17,25,7,2020041618,0,0,0,1,0,0,0,0,0,0,0,0
26,0,0,84,1012,16,25,14,2020041621,0,0,0,1,0,0,0,0,0,0,0,0
25,0.4,0,92,1012,14,21,7,2020041700,0,0,0,1,0,0,0,0,0,0,0,0
25,0.2,0,95,1011,12,17,7,2020041703,0,0,0,1,0,0,0,0,0,0,0,0
25,0,0,97,1012,11,16,18,2020041706,0,0,0,1,0,0,0,0,0,0,0,0
27,0.1,0,98,1013,15,20,13,2020041709,0,0,0,1,0,0,0,0,0,0,0,0
30,0.4,0,88,1013,18,23,7,2020041712,0,0,0,1,0,0,0,0,0,0,0,0
30,0.3,0,87,1010,20,25,7,2020041715,0,0,0,1,0,0,0,0,0,0,0,0
28,0.2,0,68,1011,21,30,7,2020041718,0,0,0,1,0,0,0,0,0,0,0,0
26,0.2,0,79,1013,17,27,7,2020041721,0,0,0,1,0,0,0,0,0,0,0,0
26,0.2,0,94,1013,16,23,18,2020041800,0,0,0,1,0,0,0,0,0,0,0,0
25,0.1,0,97,1011,13,19,7,2020041803,0,0,0,1,0,0,0,0,0,0,0,0
25,0.1,0,97,1012,11,15,13,2020041806,0,0,0,1,0,0,0,0,0,0,0,0
27,0.1,0,92,1012,9,12,18,2020041809,0,0,0,1,0,0,0,0,0,0,0,0
31,0,0,89,1011,13,15,18,2020041812,0,0,0,1,0,0,0,0,0,0,0,0
33,0,0,89,1008,19,23,1,2020041815,0,0,0,1,0,0,0,0,0,0,0,0
30,0.4,0,85,1008,19,27,19,2020041818,0,0,0,1,0,0,0,0,0,0,0,0
27,1,0,89,1010,19,30,7,2020041821,0,0,0,1,0,0,0,0,0,0,0,0
27,0,0,61,1010,15,22,14,2020041900,0,0,0,1,0,0,0,0,0,0,0,0
27,0,0,88,1009,12,17,1,2020041903,0,0,0,1,0,0,0,0,0,0,0,0
27,0,0,95,1010,8,11,13,2020041906,0,0,0,1,0,0,0,0,0,0,0,0
29,0.1,0,89,1011,6,8,13,2020041909,0,0,0,1,0,0,0,0,0,0,0,0
33,0,0,85,1010,9,10,18,2020041912,0,0,0,1,0,0,0,0,0,0,0,0
35,0,0,57,1007,14,16,1,2020041915,0,0,0,1,0,0,0,0,0,0,0,0
32,0,0,54,1008,15,21,19,2020041918,0,0,0,1,0,0,0,0,0,0,0,0
28,0.3,0,70,1010,15,22,19,2020041921,0,0,0,1,0,0,0,0,0,0,0,0
27,0.1,0,60,1009,13,20,18,2020042000,0,0,0,1,0,0,0,0,0,0,0,0
